date,cyclists,April,August,December,February,January,July,June,March,May,November,October,September,Weekday,Weekend,trend,mean_temp,percip(mm),Holiday,rain_binary,forecast_rain,forecast_temp,forecast_percip
2022-05-11,2383,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1227,10.2,0.5,0,1,0,0,0
2022-05-12,1565,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1228,8.4,0,0,0,0,0,0
2022-05-13,2264,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1229,9.6,0.4,0,1,0,0,0
2022-05-14,1539,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1230,11.1,8.7,0,1,0,0,0
2022-05-15,526,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1231,12,0,0,0,0,0,0
2022-05-16,2286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1232,11.5,0,0,0,0,0,0
2022-05-17,2556,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1233,10.2,2.6,0,1,0,0,0
2022-05-18,1557,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1234,10,0.3,0,1,0,0,0
2022-05-19,2450,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1235,10.3,0.2,0,1,0,0,0
2022-05-20,2864,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1236,10.2,0,0,0,0,0,0
2022-05-21,2804,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1237,11.8,0,0,0,0,0,0
2022-05-22,2603,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1238,13.4,0,1,0,0,0,0
2022-05-23,2052,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1239,13.1,0,0,0,0,0,0
2022-05-24,2295,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1240,10.8,0.3,0,1,0,0,0
2022-05-25,2814,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1241,12.3,4.1,0,1,0,0,0
2022-05-26,2114,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1242,11.7,2.3,0,1,0,0,0
2022-05-27,2503,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1243,12.6,0,0,0,0,0,0
2022-05-28,1297,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1244,11.9,0,0,0,0,0,0
2022-05-29,2179,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1245,12.3,0,0,0,0,0,0
2022-05-30,2458,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1246,11.4,0,0,0,0,0,0
2022-05-31,3381,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1247,12.2,0.2,0,1,0,0,0
2022-06-01,3136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1248,14.6,0,0,0,0,0,0
2022-06-02,3362,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1249,14.2,3.5,0,1,0,0,0
2022-06-03,1624,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1250,13.7,3.6,0,1,0,0,0
2022-06-04,1537,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1251,13.3,5,0,1,0,0,0
2022-06-05,1457,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1252,13.8,0,0,0,0,0,0
2022-06-06,2641,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1253,12.4,0,0,0,0,0,0
2022-06-07,3383,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1254,13.8,0,0,0,0,0,0
2022-06-08,3289,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1255,14.6,19.7,0,1,0,0,0
2022-06-09,1156,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1256,12.4,1.5,0,1,0,0,0
2022-06-10,2279,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1257,12.9,0,0,0,0,0,0
2022-06-11,2784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1258,14.2,0,0,0,0,0,0
2022-06-12,2270,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1259,13.1,1.5,0,1,0,0,0
2022-06-13,2254,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1260,12.1,0,0,0,0,0,0
2022-06-14,2937,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1261,12.6,0,0,0,0,0,0
2022-06-15,2752,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1262,11.9,0.7,0,1,0,0,0
2022-06-16,2191,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1263,13.3,0,0,0,0,0,0
2022-06-17,2724,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1264,13.3,0.2,0,1,0,0,0
2022-06-18,1945,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1265,14.8,0,0,0,0,0,0
2022-06-19,2592,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1266,14.2,0,0,0,0,0,0
2022-06-20,2763,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1267,14.3,0,0,0,0,0,0
2022-06-21,2991,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1268,13.9,0,0,0,0,0,0
2022-06-22,3453,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1269,14.5,0,0,0,0,0,0
2022-06-23,3161,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1270,14.1,0,0,0,0,0,0
2022-06-24,3140,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1271,14.1,0,0,0,0,0,0
2022-06-25,2849,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1272,20.2,0,0,0,0,0,0
2022-06-26,3030,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1273,21.9,0,0,0,0,0,0
2022-06-27,2981,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1274,20.2,0,0,0,0,0,0
2022-06-28,2642,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1275,15.8,0,0,0,0,0,0
2022-06-29,2722,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1276,14.1,0,0,0,0,0,0
2022-06-30,3210,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1277,15.2,0,0,0,0,0,0
2022-07-01,3552,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1278,15.9,0,1,0,0,0,0
2022-07-02,2720,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1279,15.4,10.9,0,1,0,0,0
2022-07-03,663,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1280,13.3,0.7,0,1,0,0,0
2022-07-04,1711,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1281,13.2,0,0,0,0,0,0
2022-07-05,3160,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1282,14,0,0,0,0,0,0
2022-07-06,3077,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1283,15.2,3,0,1,0,0,0
2022-07-07,2876,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1284,14.3,0,0,0,0,0,0
2022-07-08,2789,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1285,15,0,0,0,0,0,0
2022-07-09,2793,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1286,16.4,0,0,0,0,0,0
2022-07-10,2570,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1287,15.9,0,0,0,0,0,0
2022-07-11,3132,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1288,16.2,0,0,0,0,0,0
2022-07-12,3316,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1289,15.5,0,0,0,0,0,0
2022-07-13,3500,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1290,15.4,0,0,0,0,0,0
2022-07-14,3350,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1291,,0,0,0,0,0,0
2022-07-15,2577,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1292,14.4,0,0,0,0,0,0
2022-07-16,2377,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1293,15.1,0.7,0,1,0,0,0
2022-07-17,2430,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1294,15,0.5,0,1,0,0,0
2022-07-18,2922,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1295,14.7,0,0,0,0,0,0
2022-07-19,3596,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1296,14.8,0,0,0,0,0,0
2022-07-20,3595,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1297,15.2,0,0,0,0,0,0
2022-07-21,3324,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1298,16.2,0,0,0,0,0,0
2022-07-22,3036,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1299,15.3,0,0,0,0,0,0
2022-07-23,2642,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1300,15.7,0,0,0,0,0,0
2022-07-24,2409,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1301,14.9,0,0,0,0,0,0
2022-07-25,3181,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1302,17.4,0,0,0,0,0,0
2022-07-26,3207,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1303,19.7,0,0,0,0,0,0
2022-07-27,3206,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1304,18.6,0,0,0,0,0,0
2022-07-28,3261,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1305,17.4,0,0,0,0,0,0
2022-07-29,2875,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1306,17.5,0,0,0,0,0,0
2022-07-30,2614,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1307,18,0,0,0,0,0,0
2022-07-31,2594,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1308,18.9,0,0,0,0,0,0
2022-08-01,2663,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1309,18.3,0,1,0,0,0,0
2022-08-02,3018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1310,15.2,0,0,0,0,0,0
2022-08-03,3164,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1311,15.9,0.2,0,1,0,0,0
2022-08-04,2885,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1312,16.1,0,0,0,0,0,0
2022-08-05,3019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1313,16.2,0,0,0,0,0,0
2022-08-06,2926,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1314,17.9,0,0,0,0,0,0
2022-08-07,2571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1315,20.4,0,0,0,0,0,0
2022-08-08,3120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1316,17.7,0,0,0,0,0,0
2022-08-09,3270,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1317,16.2,0,0,0,0,0,0
2022-08-10,2790,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1318,17,0,0,0,0,0,0
2022-08-11,3400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1319,17.2,0,0,0,0,0,0
2022-08-12,2977,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1320,16.8,0,0,0,0,0,0
2022-08-13,2529,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1321,16.3,0,0,0,0,0,0
2022-08-14,2767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1322,16.6,0,0,0,0,0,0
2022-08-15,3192,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1323,16.4,0,0,0,0,0,0
2022-08-16,3371,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1324,16.1,0,0,0,0,0,0
2022-08-17,3406,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1325,17.7,0,0,0,0,0,0
2022-08-18,3234,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1326,18,0,0,0,0,0,0
2022-08-19,3047,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1327,19.3,0,0,0,0,0,0
2022-08-20,2744,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1328,15.9,0,0,0,0,0,0
2022-08-21,2502,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1329,16.2,0,0,0,0,0,0
2022-08-22,2903,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1330,17.9,0,0,0,0,0,0
2022-08-23,3234,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1331,16.9,0,0,0,0,0,0
2022-08-24,3263,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1332,16.7,0,0,0,0,0,0
2022-08-25,3154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1333,18.6,0,0,0,0,0,0
2022-08-26,2749,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1334,17.2,0,0,0,0,0,0
2022-08-27,2243,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1335,15.8,0,0,0,0,0,0
2022-08-28,2618,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1336,15.6,0,0,0,0,0,0
2022-08-29,2833,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1337,17.3,0,0,0,0,0,0
2022-08-30,3275,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1338,20,0,0,0,0,0,0
2022-08-31,3138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1339,16.9,0,0,0,0,0,0
2022-09-01,2981,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1340,15.6,0,0,0,0,0,0
2022-09-02,2833,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1341,17.3,0,0,0,0,0,0
2022-09-03,2483,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1342,16.3,0,0,0,0,0,0
2022-09-04,1330,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1343,16.4,0,0,0,0,0,0
2022-09-05,2810,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1344,16.5,0,1,0,0,0,0
2022-09-06,3020,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1345,15.7,0,0,0,0,0,0
2022-09-07,3287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1346,16.8,0.2,0,1,0,0,0
2022-09-08,3128,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1347,13.6,0,0,0,0,0,0
2022-09-09,2954,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1348,18.2,0,0,0,0,0,0
2022-09-10,2249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1349,19.7,0,0,0,0,0,0
2022-09-11,1952,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1350,16.3,0,0,0,0,0,0
2022-09-12,2664,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1351,15.5,0,0,0,0,0,0
2022-09-13,3027,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1352,15.2,0,0,0,0,0,0
2022-09-14,3060,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1353,14.9,0,0,0,0,0,0
2022-09-15,2742,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1354,15.6,0,0,0,0,0,0
2022-09-16,2646,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1355,14.7,0,0,0,0,0,0
2022-09-17,2200,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1356,13.3,0,0,0,0,0,0
2022-09-18,2661,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1357,14.8,0,0,0,0,0,0
2022-09-19,2372,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1358,16.1,0,0,0,0,0,0
2022-09-20,2984,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1359,18.3,0,0,0,0,0,0
2022-09-21,3190,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1360,15.6,0,0,0,0,0,0
2022-09-22,2952,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1361,15.5,0,0,0,0,0,0
2022-09-23,2052,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1362,14.9,0,0,0,0,0,0
2022-09-24,2355,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1363,14,0,0,0,0,0,0
2022-09-25,2345,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1364,14.2,0,0,0,0,0,0
2022-09-26,2758,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1365,15.4,0,0,0,0,0,0
2022-09-27,2935,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1366,15.3,0,0,0,0,0,0
2022-09-28,2187,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1367,14.1,0,0,0,0,0,0
2022-09-29,2707,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1368,15.2,0,0,0,0,0,0
2022-09-30,2843,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1369,12.8,0,0,0,0,0,0
2022-10-01,2358,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1370,16.4,0,0,0,0,0,0
2022-10-02,2380,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1371,17,0,0,0,0,0,0
2022-10-03,2878,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1372,13.6,0,0,0,0,0,0
2022-10-04,2873,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1373,13.8,0,0,0,0,0,0
2022-10-05,2945,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1374,12.8,0,0,0,0,0,0
2022-10-06,2790,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1375,13,0,0,0,0,0,0
2022-10-07,2828,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1376,14.6,0,0,0,0,0,0
2022-10-08,2147,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1377,13.5,0,0,0,0,0,0
2022-10-09,2149,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1378,14.1,0,0,0,0,0,0
2022-10-10,1520,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1379,13.9,0,1,0,0,0,0
2022-10-11,2654,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1380,11.3,0,0,0,0,0,0
2022-10-12,2953,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1381,13.5,0,0,0,0,0,0
2022-10-13,2808,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1382,12.1,0,0,0,0,0,0
2022-10-14,2636,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1383,12.5,0,0,0,0,0,0
2022-10-15,2140,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1384,16.2,0,0,0,0,0,0
2022-10-16,1769,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1385,18.1,0,0,0,0,0,0
2022-10-17,2416,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1386,12.3,0,0,0,0,0,0
2022-10-18,2917,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1387,10.9,0,0,0,0,0,0
2022-10-19,2869,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1388,12.1,0,0,0,0,0,0
2022-10-20,2348,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1389,13.4,2.8,0,1,0,0,0
2022-10-21,1263,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1390,10.5,0.2,0,1,0,0,0
2022-10-22,1520,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1391,8.7,2.6,0,1,0,0,0
2022-10-23,1435,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1392,8.1,7.4,0,1,0,0,0
2022-10-24,1621,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1393,10.6,4.1,0,1,0,0,0
2022-10-25,1644,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1394,9.8,1.6,0,1,0,0,0
2022-10-26,2137,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1395,7.7,19.5,0,1,0,0,0
2022-10-27,1613,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1396,12.2,6.5,0,1,0,0,0
2022-10-28,1946,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1397,10.4,0,0,0,0,0,0
2022-10-29,1391,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1398,9.6,38.5,0,1,0,0,0
2022-10-30,253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1399,10.1,7.1,0,1,0,0,0
2022-10-31,1414,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1400,9.5,0,0,0,0,0,0
2022-11-01,2078,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1401,6.5,2.6,0,1,0,0,0
2022-11-02,1764,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1402,6.1,8.9,0,1,0,0,0
2022-11-03,1268,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1403,4.8,9.2,0,1,0,0,0
2022-11-04,671,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1404,9.8,0,0,0,0,0,0
2022-11-05,1168,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1405,7.9,2.4,0,1,0,0,0
2022-11-06,602,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1406,6.2,9.2,0,1,0,0,0
2022-11-07,916,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1407,2.6,0.8,0,1,0,0,0
2022-11-08,599,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1408,2.6,0,0,0,0,0,0
2022-11-09,1572,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1409,3,0,0,0,0,0,0
2022-11-10,1433,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1410,5,0,0,0,0,0,0
2022-11-11,788,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1411,5.2,0,1,0,0,0,0
2022-11-12,1409,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1412,5.8,0,0,0,0,0,0
2022-11-13,958,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1413,6.5,0,0,0,0,0,0
2022-11-14,1589,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1414,6.3,0,0,0,0,0,0
2022-11-15,1908,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1415,5.7,0,0,0,0,0,0
2022-11-16,1800,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1416,4.6,0,0,0,0,0,0
2022-11-17,1802,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1417,6.4,0,0,0,0,0,0
2022-11-18,1645,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1418,5.1,0,0,0,0,0,0
2022-11-19,1157,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1419,4.5,0.4,0,1,0,0,0
2022-11-20,989,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1420,4.1,0.4,0,1,0,0,0
2022-11-21,1517,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1421,7.2,10.9,0,1,0,0,0
2022-11-22,1163,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1422,8,0,0,0,0,0,0
2022-11-23,1798,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1423,8.6,0.2,0,1,0,0,0
2022-11-24,1943,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1424,7.5,5.6,0,1,0,0,0
2022-11-25,1080,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1425,8.4,9.8,0,1,0,0,0
2022-11-26,830,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1426,5.6,1.5,0,1,0,0,0
2022-11-27,895,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1427,7.1,1.9,0,1,0,0,0
2022-11-28,1167,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1428,2.6,2.4,0,1,0,0,0
2022-11-29,545,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1429,2.6,5.6,0,1,0,0,0
2022-11-30,1145,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1430,3.6,0,0,0,0,0,0
2022-12-01,887,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1431,0.2,0,0,0,0,0,0
2022-12-02,878,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1432,3,8.2,0,1,0,0,0
2022-12-03,709,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1433,3.1,0,0,0,0,0,0
2022-12-04,657,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1434,3.1,0,0,0,0,0,0
2022-12-05,1217,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435,3.2,3.4,0,1,0,0,0
2022-12-06,1084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1436,4.4,0.2,0,1,0,0,0
2022-12-07,1453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1437,5.9,1.8,0,1,0,0,0
2022-12-08,1282,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1438,5.9,0.2,0,1,0,0,0
2022-12-09,1012,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1439,4.4,0,0,0,0,0,0
2022-12-10,738,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1440,7.4,0,0,0,0,0,0
2022-12-11,895,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1441,6.9,0,0,0,0,0,0
2022-12-12,1521,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1442,4.8,0,0,0,0,0,0
2022-12-13,1449,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1443,4.3,0,0,0,0,0,0
2022-12-14,1636,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1444,5.2,0,0,0,0,0,0
2022-12-15,1496,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1445,3.8,0,0,0,0,0,0
2022-12-16,1225,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1446,3.3,1.8,0,1,0,0,0
2022-12-17,466,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1447,2.8,3.1,0,1,0,0,0
2022-12-18,315,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1448,0.4,4.2,0,1,0,0,0
2022-12-19,220,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1449,-4.1,24.6,0,1,0,0,0
2022-12-20,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1450,-2.4,0.7,0,1,0,0,0
2022-12-21,27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1451,-5.2,0,0,0,0,0,0
2022-12-22,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1452,-4.8,10.6,0,1,0,0,0
2022-12-23,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1453,-0.4,17.7,0,1,0,0,0
2022-12-24,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1454,6.9,3.4,0,1,0,0,0
2022-12-25,62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1455,8.2,15.1,1,1,0,0,0
2022-12-26,339,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1456,9.6,9.1,0,1,0,0,0
2022-12-27,337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1457,8.7,0.2,0,1,0,0,0
2022-12-28,1040,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1458,6.6,0,0,0,0,0,0
2022-12-29,701,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,7.4,8.9,0,1,0,0,0
2022-12-30,635,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1460,8.1,4,0,1,0,0,0
2022-12-31,691,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1461,7.4,0,0,0,0,0,0
2023-01-01,727,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1462,4.5,0,1,0,0,0,0
2023-01-02,892,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1463,5.3,0.3,0,1,0,0,0
2023-01-03,1398,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1464,5.6,0,0,0,0,0,0
2023-01-04,1659,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1465,7.6,0.2,0,1,0,0,0
2023-01-05,1316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1466,9.9,0.4,0,1,0,0,0
2023-01-06,1292,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1467,7.6,6.3,0,1,0,0,0
2023-01-07,470,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1468,7.7,0.7,0,1,0,0,0
